	iter	ylog	optimization
348	3	9.424747467041016	max
349	3	11.484796524047852	max
350	3	11.168105125427246	max
351	3	10.981803894042969	max
352	3	11.561671257019043	max
353	3	10.068253517150879	max
354	3	9.154165267944336	max
355	3	9.401270866394043	max
356	3	6.839676380157471	max
357	3	10.287954330444336	max
358	3	9.28562068939209	max
359	3	9.326257705688477	max
360	3	9.68259048461914	max
361	3	9.309614181518555	max
362	3	11.588558197021484	max
363	3	7.138103485107422	max
364	3	5.658649444580078	max
365	3	11.279596328735352	max
366	3	9.764739990234375	max
367	3	9.09799575805664	max
368	3	14.329176902770996	max
369	3	9.346858024597168	max
370	3	10.923681259155273	max
371	3	10.7212495803833	max
372	3	9.356163024902344	max
373	3	10.794319152832031	max
374	3	11.127151489257812	max
375	3	12.324771881103516	max
376	3	9.007223129272461	max
377	3	9.343680381774902	max
378	3	8.111286163330078	max
379	3	10.2717866897583	max
380	3	11.672676086425781	max
381	3	6.102290630340576	max
382	3	8.9755859375	max
383	3	8.310847282409668	max
384	3	12.216182708740234	max
385	3	10.089534759521484	max
386	3	7.766806125640869	max
387	3	9.397567749023438	max
388	3	10.205954551696777	max
389	3	11.198384284973145	max
390	3	8.566993713378906	max
391	3	8.305014610290527	max
392	3	10.366192817687988	max
393	3	8.59205436706543	max
394	3	10.393309593200684	max
395	3	9.162184715270996	max
396	3	8.883320808410645	max
397	3	7.270275592803955	max
398	3	6.647518634796143	max
399	3	8.421507835388184	max
400	4	11.119247436523438	max
401	4	10.746442794799805	max
402	4	10.809100151062012	max
403	4	9.298999786376953	max
404	4	6.598522663116455	max
405	4	14.424026489257812	max
406	4	10.118996620178223	max
407	4	10.13101863861084	max
408	4	11.604278564453125	max
409	4	11.781869888305664	max
410	4	10.113260269165039	max
411	4	7.660069465637207	max
412	4	8.489194869995117	max
413	4	13.4505033493042	max
414	4	10.734458923339844	max
415	4	9.98194694519043	max
416	4	11.024858474731445	max
417	4	13.362212181091309	max
418	4	11.505491256713867	max
419	4	9.065736770629883	max
420	4	16.14475440979004	max
421	4	9.728934288024902	max
422	4	13.153389930725098	max
423	4	12.678730964660645	max
424	4	6.966862201690674	max
425	4	10.920425415039062	max
426	4	12.500141143798828	max
427	4	8.749397277832031	max
428	4	16.55942726135254	max
429	4	11.995920181274414	max
430	4	7.838358402252197	max
431	4	11.824911117553711	max
432	4	8.404972076416016	max
433	4	12.878539085388184	max
434	4	10.82447624206543	max
435	4	10.809727668762207	max
436	4	12.493328094482422	max
437	4	9.316346168518066	max
438	4	9.385147094726562	max
439	4	9.56103229522705	max
440	4	9.338418006896973	max
441	4	7.024110794067383	max
442	4	12.161787033081055	max
443	4	8.541863441467285	max
444	4	9.654759407043457	max
445	4	8.930288314819336	max
446	4	8.160029411315918	max
447	4	12.318046569824219	max
448	4	17.68651580810547	max
449	4	9.39639663696289	max
450	4	13.529505729675293	max
451	4	11.144497871398926	max
452	4	11.875969886779785	max
453	4	14.566641807556152	max
454	4	11.76410961151123	max
455	4	15.1751708984375	max
456	4	10.421854972839355	max
457	4	10.829504013061523	max
458	4	14.061891555786133	max
459	4	9.157608032226562	max
460	4	6.4919233322143555	max
461	4	7.996102333068848	max
462	4	8.80936336517334	max
463	4	11.762142181396484	max
464	4	13.4257230758667	max
465	4	9.607566833496094	max
466	4	11.726346015930176	max
467	4	11.263413429260254	max
468	4	11.770126342773438	max
469	4	12.837512016296387	max
470	4	10.176495552062988	max
471	4	9.722038269042969	max
472	4	12.722796440124512	max
473	4	10.348971366882324	max
474	4	11.686721801757812	max
475	4	8.989587783813477	max
476	4	9.725394248962402	max
477	4	12.58308219909668	max
478	4	12.233757972717285	max
479	4	10.776620864868164	max
480	4	7.1161346435546875	max
481	4	10.812432289123535	max
482	4	11.312654495239258	max
483	4	8.554791450500488	max
484	4	11.67080020904541	max
485	4	10.958853721618652	max
486	4	12.49012279510498	max
487	4	12.249789237976074	max
488	4	11.942408561706543	max
489	4	10.791769981384277	max
490	4	8.51625919342041	max
491	4	9.721233367919922	max
492	4	11.396550178527832	max
493	4	13.795764923095703	max
494	4	13.53044605255127	max
495	4	10.705135345458984	max
496	4	13.489485740661621	max
497	4	11.433629035949707	max
498	4	8.574225425720215	max
499	4	8.976517677307129	max
500	5	11.17898941040039	max
501	5	10.387289047241211	max
502	5	10.925103187561035	max
503	5	11.299525260925293	max
504	5	13.009589195251465	max
505	5	8.433948516845703	max
506	5	10.851663589477539	max
507	5	12.657929420471191	max
508	5	9.202322006225586	max
509	5	15.499768257141113	max
510	5	8.95653247833252	max
511	5	11.315049171447754	max
512	5	10.84338665008545	max
513	5	13.001297950744629	max
514	5	11.590768814086914	max
515	5	9.076690673828125	max
516	5	12.836359024047852	max
517	5	13.185066223144531	max
518	5	8.85440444946289	max
519	5	9.417435646057129	max
520	5	7.2458953857421875	max
521	5	7.964146137237549	max
522	5	7.48524284362793	max
523	5	11.066104888916016	max
524	5	10.800261497497559	max
525	5	10.137360572814941	max
526	5	10.735832214355469	max
527	5	11.025188446044922	max
528	5	11.210992813110352	max
529	5	7.212102890014648	max
530	5	7.416757583618164	max
531	5	10.868308067321777	max
532	5	9.122657775878906	max
533	5	9.408342361450195	max
534	5	10.138650894165039	max
535	5	7.396100997924805	max
536	5	7.193928241729736	max
537	5	10.88856029510498	max
538	5	11.508306503295898	max
539	5	9.19918441772461	max
540	5	7.592963695526123	max
541	5	11.056846618652344	max
542	5	9.306600570678711	max
543	5	9.531662940979004	max
544	5	12.836869239807129	max
545	5	11.234187126159668	max
546	5	9.257905006408691	max
547	5	12.896073341369629	max
548	5	10.32094669342041	max
549	5	10.626080513000488	max
550	5	9.369194030761719	max
551	5	9.131433486938477	max
552	5	8.382674217224121	max
553	5	9.890131950378418	max
554	5	10.36348819732666	max
555	5	7.938937187194824	max
556	5	7.867503643035889	max
557	5	9.161127090454102	max
558	5	7.57408332824707	max
559	5	8.185572624206543	max
560	5	9.498372077941895	max
561	5	9.850517272949219	max
562	5	14.135917663574219	max
563	5	10.151305198669434	max
564	5	8.558829307556152	max
565	5	14.405065536499023	max
566	5	9.2742338180542	max
567	5	8.648035049438477	max
568	5	8.902824401855469	max
569	5	13.323104858398438	max
570	5	10.376553535461426	max
571	5	10.200888633728027	max
572	5	10.243389129638672	max
573	5	10.296650886535645	max
574	5	9.57606315612793	max
575	5	13.167680740356445	max
576	5	9.21605396270752	max
577	5	12.181124687194824	max
578	5	13.090109825134277	max
579	5	11.426698684692383	max
580	5	11.234786987304688	max
581	5	9.103789329528809	max
582	5	10.211687088012695	max
583	5	8.473165512084961	max
584	5	8.955938339233398	max
585	5	7.567061424255371	max
586	5	9.237061500549316	max
587	5	8.352059364318848	max
588	5	10.180048942565918	max
589	5	9.322784423828125	max
590	5	12.189823150634766	max
591	5	8.984233856201172	max
592	5	10.15215015411377	max
593	5	9.55044174194336	max
594	5	9.298543930053711	max
595	5	9.180570602416992	max
596	5	10.603863716125488	max
597	5	13.144918441772461	max
598	5	10.604257583618164	max
599	5	9.656942367553711	max
600	6	10.88333797454834	max
601	6	10.976244926452637	max
602	6	8.229464530944824	max
603	6	13.424138069152832	max
604	6	10.450776100158691	max
605	6	12.285309791564941	max
606	6	10.567830085754395	max
607	6	11.487421989440918	max
608	6	12.722834587097168	max
609	6	10.276876449584961	max
610	6	14.181687355041504	max
611	6	9.358448028564453	max
612	6	12.711268424987793	max
613	6	11.511290550231934	max
614	6	11.1336088180542	max
615	6	8.971583366394043	max
616	6	13.02531909942627	max
617	6	11.975509643554688	max
618	6	11.235474586486816	max
619	6	11.349114418029785	max
620	6	8.600896835327148	max
621	6	12.817512512207031	max
622	6	11.307291984558105	max
623	6	12.045576095581055	max
624	6	11.804325103759766	max
625	6	12.421854972839355	max
626	6	9.012724876403809	max
627	6	12.288755416870117	max
628	6	11.697164535522461	max
629	6	12.53933334350586	max
630	6	10.825416564941406	max
631	6	10.178963661193848	max
632	6	13.368374824523926	max
633	6	12.27663803100586	max
634	6	9.759811401367188	max
635	6	8.824357986450195	max
636	6	11.69867992401123	max
637	6	12.730551719665527	max
638	6	7.41636848449707	max
639	6	11.642508506774902	max
640	6	11.925395011901855	max
641	6	11.843658447265625	max
642	6	9.904304504394531	max
643	6	12.87702465057373	max
644	6	13.410516738891602	max
645	6	12.282069206237793	max
646	6	9.20634651184082	max
647	6	12.711112022399902	max
648	6	11.447757720947266	max
649	6	9.879846572875977	max
650	6	13.794487953186035	max
651	6	14.853639602661133	max
652	6	12.053628921508789	max
653	6	11.285861015319824	max
654	6	9.401342391967773	max
655	6	14.03335189819336	max
656	6	11.197476387023926	max
657	6	9.610600471496582	max
658	6	13.130642890930176	max
659	6	11.017210006713867	max
660	6	13.296470642089844	max
661	6	9.895328521728516	max
662	6	8.015068054199219	max
663	6	10.044232368469238	max
664	6	12.453581809997559	max
665	6	8.822834014892578	max
666	6	9.447322845458984	max
667	6	10.318092346191406	max
668	6	12.169248580932617	max
669	6	12.00692081451416	max
670	6	10.02931022644043	max
671	6	11.71123218536377	max
672	6	11.964201927185059	max
673	6	10.956094741821289	max
674	6	11.2300386428833	max
675	6	11.979593276977539	max
676	6	12.936148643493652	max
677	6	11.279986381530762	max
678	6	15.325542449951172	max
679	6	9.89042854309082	max
680	6	14.116110801696777	max
681	6	13.73510456085205	max
682	6	11.897881507873535	max
683	6	13.185108184814453	max
684	6	13.89262866973877	max
685	6	12.208828926086426	max
686	6	11.212843894958496	max
687	6	10.627830505371094	max
688	6	14.564882278442383	max
689	6	15.912799835205078	max
690	6	14.180903434753418	max
691	6	9.884134292602539	max
692	6	12.141040802001953	max
693	6	12.83671760559082	max
694	6	8.912083625793457	max
695	6	11.163911819458008	max
696	6	9.640118598937988	max
697	6	12.631210327148438	max
698	6	10.563949584960938	max
699	6	14.188681602478027	max
700	7	12.547853469848633	max
701	7	10.44323444366455	max
702	7	12.100906372070312	max
703	7	12.174932479858398	max
704	7	12.09185791015625	max
705	7	13.78822135925293	max
706	7	14.815950393676758	max
707	7	11.039973258972168	max
708	7	12.310428619384766	max
709	7	12.889693260192871	max
710	7	11.529156684875488	max
711	7	13.137920379638672	max
712	7	12.114489555358887	max
713	7	10.915748596191406	max
714	7	10.432703971862793	max
715	7	10.644824981689453	max
716	7	9.98734188079834	max
717	7	13.041059494018555	max
718	7	11.994720458984375	max
719	7	13.54460620880127	max
720	7	16.747079849243164	max
721	7	11.280630111694336	max
722	7	11.822431564331055	max
723	7	14.51520824432373	max
724	7	13.605425834655762	max
725	7	12.225946426391602	max
726	7	9.79033374786377	max
727	7	14.459639549255371	max
728	7	12.612187385559082	max
729	7	10.977720260620117	max
730	7	12.407026290893555	max
731	7	13.001402854919434	max
732	7	15.234411239624023	max
733	7	12.194611549377441	max
734	7	12.907752990722656	max
735	7	15.638450622558594	max
736	7	16.754680633544922	max
737	7	13.289491653442383	max
738	7	12.52895736694336	max
739	7	8.718486785888672	max
740	7	11.643941879272461	max
741	7	12.872209548950195	max
742	7	10.426827430725098	max
743	7	13.344366073608398	max
744	7	14.277448654174805	max
745	7	13.836338996887207	max
746	7	11.33633041381836	max
747	7	11.175393104553223	max
748	7	10.789782524108887	max
749	7	16.13444709777832	max
750	7	12.674735069274902	max
751	7	11.918233871459961	max
752	7	12.263680458068848	max
753	7	16.71345329284668	max
754	7	11.804595947265625	max
755	7	11.849466323852539	max
756	7	12.417099952697754	max
757	7	11.782635688781738	max
758	7	13.077513694763184	max
759	7	16.048921585083008	max
760	7	15.802783012390137	max
761	7	12.315338134765625	max
762	7	16.30498695373535	max
763	7	15.059345245361328	max
764	7	14.056075096130371	max
765	7	13.121739387512207	max
766	7	11.291891098022461	max
767	7	13.414032936096191	max
768	7	12.966753959655762	max
769	7	13.161612510681152	max
770	7	11.041955947875977	max
771	7	11.049803733825684	max
772	7	15.666123390197754	max
773	7	16.131195068359375	max
774	7	13.98475170135498	max
775	7	11.542176246643066	max
776	7	15.389837265014648	max
777	7	13.193163871765137	max
778	7	13.542826652526855	max
779	7	14.596566200256348	max
780	7	14.375141143798828	max
781	7	13.101905822753906	max
782	7	13.860240936279297	max
783	7	9.28079605102539	max
784	7	12.81810474395752	max
785	7	11.11600399017334	max
786	7	12.57022476196289	max
787	7	10.577319145202637	max
788	7	10.540689468383789	max
789	7	16.366622924804688	max
790	7	11.67705249786377	max
791	7	8.724708557128906	max
792	7	11.331600189208984	max
793	7	11.899359703063965	max
794	7	15.463391304016113	max
795	7	13.70825481414795	max
796	7	7.858046531677246	max
797	7	12.988587379455566	max
798	7	12.223623275756836	max
799	7	12.756532669067383	max
800	8	11.778767585754395	max
801	8	14.139069557189941	max
802	8	12.507712364196777	max
803	8	12.32574462890625	max
804	8	10.062409400939941	max
805	8	12.373562812805176	max
806	8	15.807194709777832	max
807	8	16.058189392089844	max
808	8	12.96879768371582	max
809	8	13.85951042175293	max
810	8	10.643991470336914	max
811	8	11.45685863494873	max
812	8	13.141942977905273	max
813	8	12.008942604064941	max
814	8	13.937586784362793	max
815	8	14.834538459777832	max
816	8	15.399406433105469	max
817	8	10.621541023254395	max
818	8	11.025632858276367	max
819	8	15.338897705078125	max
820	8	15.350309371948242	max
821	8	12.926918983459473	max
822	8	14.940672874450684	max
823	8	12.899550437927246	max
824	8	17.22966766357422	max
825	8	14.387723922729492	max
826	8	12.317432403564453	max
827	8	12.329360961914062	max
828	8	13.420204162597656	max
829	8	11.572500228881836	max
830	8	15.181038856506348	max
831	8	12.575231552124023	max
832	8	15.6582670211792	max
833	8	14.317340850830078	max
834	8	14.800865173339844	max
835	8	13.796217918395996	max
836	8	11.000007629394531	max
837	8	11.991739273071289	max
838	8	17.414966583251953	max
839	8	15.676563262939453	max
840	8	11.886385917663574	max
841	8	13.582737922668457	max
842	8	14.825834274291992	max
843	8	14.55672550201416	max
844	8	13.039708137512207	max
845	8	15.546984672546387	max
846	8	12.651959419250488	max
847	8	14.676995277404785	max
848	8	12.011783599853516	max
849	8	12.494159698486328	max
850	8	13.008808135986328	max
851	8	12.075438499450684	max
852	8	13.777870178222656	max
853	8	16.490148544311523	max
854	8	13.664628982543945	max
855	8	12.337442398071289	max
856	8	13.683069229125977	max
857	8	14.439590454101562	max
858	8	13.950773239135742	max
859	8	13.762950897216797	max
860	8	17.52741050720215	max
861	8	14.053184509277344	max
862	8	18.004446029663086	max
863	8	14.065072059631348	max
864	8	14.146017074584961	max
865	8	12.670970916748047	max
866	8	13.193288803100586	max
867	8	13.121603965759277	max
868	8	15.732002258300781	max
869	8	12.393369674682617	max
870	8	13.905694961547852	max
871	8	12.72477912902832	max
872	8	15.97586441040039	max
873	8	16.80040740966797	max
874	8	16.012128829956055	max
875	8	16.79606819152832	max
876	8	11.567567825317383	max
877	8	12.094326972961426	max
878	8	12.806954383850098	max
879	8	14.0593900680542	max
880	8	16.081188201904297	max
881	8	13.090084075927734	max
882	8	13.101656913757324	max
883	8	11.418883323669434	max
884	8	13.70138168334961	max
885	8	15.32481861114502	max
886	8	14.376209259033203	max
887	8	11.788485527038574	max
888	8	14.540933609008789	max
889	8	14.495049476623535	max
890	8	14.152034759521484	max
891	8	14.041845321655273	max
892	8	13.873899459838867	max
893	8	17.255395889282227	max
894	8	8.651691436767578	max
895	8	11.99831771850586	max
896	8	15.229058265686035	max
897	8	13.716032028198242	max
898	8	15.08292007446289	max
899	8	14.286398887634277	max
900	9	13.824318885803223	max
901	9	14.719589233398438	max
902	9	16.05774688720703	max
903	9	17.074390411376953	max
904	9	14.218414306640625	max
905	9	17.578697204589844	max
906	9	15.963430404663086	max
907	9	13.134805679321289	max
908	9	17.13184928894043	max
909	9	14.608634948730469	max
910	9	14.209396362304688	max
911	9	9.287156105041504	max
912	9	15.917120933532715	max
913	9	14.705546379089355	max
914	9	13.588329315185547	max
915	9	15.105775833129883	max
916	9	17.82712173461914	max
917	9	11.4722900390625	max
918	9	13.905125617980957	max
919	9	13.425588607788086	max
920	9	14.33456039428711	max
921	9	13.718175888061523	max
922	9	12.845861434936523	max
923	9	12.697627067565918	max
924	9	15.751925468444824	max
925	9	17.89681625366211	max
926	9	11.454131126403809	max
927	9	12.396450996398926	max
928	9	14.104284286499023	max
929	9	16.59149169921875	max
930	9	14.55998420715332	max
931	9	11.65654182434082	max
932	9	13.551316261291504	max
933	9	15.492244720458984	max
934	9	12.721222877502441	max
935	9	14.43791675567627	max
936	9	15.084283828735352	max
937	9	14.398170471191406	max
938	9	15.721460342407227	max
939	9	13.473721504211426	max
940	9	13.148741722106934	max
941	9	14.903154373168945	max
942	9	13.704975128173828	max
943	9	13.883520126342773	max
944	9	13.911516189575195	max
945	9	13.78696060180664	max
946	9	13.250411987304688	max
947	9	14.867476463317871	max
948	9	13.069231986999512	max
949	9	13.452197074890137	max
950	9	11.838393211364746	max
951	9	14.716102600097656	max
952	9	13.669240951538086	max
953	9	16.073692321777344	max
954	9	14.36586856842041	max
955	9	13.778343200683594	max
956	9	15.8837251663208	max
957	9	12.309732437133789	max
958	9	14.566673278808594	max
959	9	17.80428695678711	max
960	9	16.320035934448242	max
961	9	15.99304485321045	max
962	9	11.98127269744873	max
963	9	14.91434097290039	max
964	9	11.878195762634277	max
965	9	17.880735397338867	max
966	9	17.139875411987305	max
967	9	13.585525512695312	max
968	9	16.195798873901367	max
969	9	13.204192161560059	max
970	9	16.165496826171875	max
971	9	14.904862403869629	max
972	9	14.534077644348145	max
973	9	14.219921112060547	max
974	9	14.078564643859863	max
975	9	15.285309791564941	max
976	9	12.114989280700684	max
977	9	16.721086502075195	max
978	9	18.14942169189453	max
979	9	13.347904205322266	max
980	9	14.418974876403809	max
981	9	14.683847427368164	max
982	9	14.472146987915039	max
983	9	14.116280555725098	max
984	9	15.053580284118652	max
985	9	15.171814918518066	max
986	9	11.743827819824219	max
987	9	16.159168243408203	max
988	9	15.639954566955566	max
989	9	16.163928985595703	max
990	9	16.15073013305664	max
991	9	15.719161987304688	max
992	9	15.839766502380371	max
993	9	13.269919395446777	max
994	9	15.046874046325684	max
995	9	12.755806922912598	max
