	iter	ylog	optimization
292	2	4.777955532073975	min
293	2	5.900442123413086	min
294	2	2.871603488922119	min
295	2	6.20225715637207	min
296	2	5.961787700653076	min
297	2	5.404603958129883	min
298	2	7.0973639488220215	min
299	2	6.312863349914551	min
300	3	4.373263359069824	min
301	3	4.615707874298096	min
302	3	4.44105339050293	min
303	3	4.264820098876953	min
304	3	3.4610819816589355	min
305	3	4.40220832824707	min
306	3	5.771137237548828	min
307	3	2.9236574172973633	min
308	3	5.050417423248291	min
309	3	3.8784146308898926	min
310	3	4.756319046020508	min
311	3	5.016368865966797	min
312	3	5.010773181915283	min
313	3	5.467378616333008	min
314	3	3.5709519386291504	min
315	3	3.125250816345215	min
316	3	4.573721885681152	min
317	3	2.9560134410858154	min
318	3	4.631280899047852	min
319	3	4.713376045227051	min
320	3	2.3545620441436768	min
321	3	4.4948296546936035	min
322	3	3.8427038192749023	min
323	3	3.511554002761841	min
324	3	4.208239555358887	min
325	3	6.329443454742432	min
326	3	3.976546287536621	min
327	3	5.583188056945801	min
328	3	4.127718448638916	min
329	3	3.811176061630249	min
330	3	4.674254417419434	min
331	3	4.553833484649658	min
332	3	5.804274082183838	min
333	3	4.3473711013793945	min
334	3	3.0688178539276123	min
335	3	2.694526433944702	min
336	3	4.280993461608887	min
337	3	3.6538071632385254	min
338	3	5.888431072235107	min
339	3	4.605490207672119	min
340	3	3.300896644592285	min
341	3	4.995582103729248	min
342	3	3.1037347316741943	min
343	3	3.589261531829834	min
344	3	5.006359100341797	min
345	3	3.4644594192504883	min
346	3	4.056273937225342	min
347	3	5.223935604095459	min
348	3	6.794203281402588	min
349	3	3.269408941268921	min
350	3	4.6852264404296875	min
351	3	5.069933891296387	min
352	3	5.454708576202393	min
353	3	5.234861850738525	min
354	3	3.7071354389190674	min
355	3	3.3616909980773926	min
356	3	3.6240053176879883	min
357	3	2.6717758178710938	min
358	3	2.6379830837249756	min
359	3	3.887472152709961	min
360	3	4.488495349884033	min
361	3	4.205563068389893	min
362	3	3.9583616256713867	min
363	3	3.139695644378662	min
364	3	6.141415596008301	min
365	3	4.417426586151123	min
366	3	4.3962931632995605	min
367	3	5.6252851486206055	min
368	3	3.866652250289917	min
369	3	4.60298490524292	min
370	3	4.400387763977051	min
371	3	4.372191429138184	min
372	3	4.62672758102417	min
373	3	3.5334928035736084	min
374	3	3.506427049636841	min
375	3	5.508612632751465	min
376	3	4.027746677398682	min
377	3	5.462467193603516	min
378	3	4.515858173370361	min
379	3	5.051508903503418	min
380	3	3.7577054500579834	min
381	3	3.758979082107544	min
382	3	3.2683780193328857	min
383	3	5.113851070404053	min
384	3	3.150707483291626	min
385	3	4.126492500305176	min
386	3	3.5444960594177246	min
387	3	5.157710075378418	min
388	3	4.945284843444824	min
389	3	3.376399278640747	min
390	3	5.8216233253479	min
391	3	3.670471429824829	min
392	3	4.7571187019348145	min
393	3	4.214061737060547	min
394	3	4.892693996429443	min
395	3	5.634886741638184	min
396	3	4.404436111450195	min
397	3	4.485374450683594	min
398	3	5.157873630523682	min
399	3	3.403864622116089	min
400	4	3.6521334648132324	min
401	4	5.408662796020508	min
402	4	4.32122278213501	min
403	4	4.29438591003418	min
404	4	5.55123233795166	min
405	4	4.746762752532959	min
406	4	4.801673412322998	min
407	4	3.392504930496216	min
408	4	7.3766584396362305	min
409	4	5.605071067810059	min
410	4	3.4353630542755127	min
411	4	3.763293981552124	min
412	4	3.597848653793335	min
413	4	5.035695552825928	min
414	4	2.9639639854431152	min
415	4	3.8961024284362793	min
416	4	3.566974401473999	min
417	4	4.5762739181518555	min
418	4	5.279923915863037	min
419	4	6.304738998413086	min
420	4	3.4432156085968018	min
421	4	3.268083333969116	min
422	4	5.559295654296875	min
423	4	3.9719300270080566	min
424	4	5.982273578643799	min
425	4	3.3605241775512695	min
426	4	5.049450397491455	min
427	4	2.5490903854370117	min
428	4	5.376553058624268	min
429	4	4.700891971588135	min
430	4	3.063878297805786	min
431	4	5.918235778808594	min
432	4	3.9733870029449463	min
433	4	5.903359413146973	min
434	4	3.502962589263916	min
435	4	4.432448863983154	min
436	4	4.643907070159912	min
437	4	3.6091761589050293	min
438	4	4.837831974029541	min
439	4	3.837529182434082	min
440	4	5.5912299156188965	min
441	4	3.379589796066284	min
442	4	3.418487310409546	min
443	4	3.732491970062256	min
444	4	3.793360710144043	min
445	4	2.7975072860717773	min
446	4	5.897256374359131	min
447	4	2.74640154838562	min
448	4	3.3109652996063232	min
449	4	4.768828868865967	min
450	4	3.977818489074707	min
451	4	4.116082191467285	min
452	4	3.578890800476074	min
453	4	4.8652119636535645	min
454	4	4.271129131317139	min
455	4	3.0453948974609375	min
456	4	6.103302955627441	min
457	4	3.241959571838379	min
458	4	3.3884010314941406	min
459	4	3.1744415760040283	min
460	4	4.19335412979126	min
461	4	2.9989778995513916	min
462	4	3.7918596267700195	min
463	4	3.33750581741333	min
464	4	5.775330066680908	min
465	4	3.349095344543457	min
466	4	2.3458549976348877	min
467	4	3.8751635551452637	min
468	4	2.933551788330078	min
469	4	3.785646915435791	min
470	4	4.174359321594238	min
471	4	6.296684265136719	min
472	4	3.562018394470215	min
473	4	2.9203836917877197	min
474	4	4.4594645500183105	min
475	4	4.102835178375244	min
476	4	3.8653922080993652	min
477	4	4.695404529571533	min
478	4	6.447883605957031	min
479	4	5.356836795806885	min
480	4	2.8516857624053955	min
481	4	6.419246673583984	min
482	4	4.730677127838135	min
483	4	4.07558012008667	min
484	4	3.9833755493164062	min
485	4	3.317051410675049	min
486	4	3.760948419570923	min
487	4	6.677201271057129	min
488	4	3.580925941467285	min
489	4	3.401958703994751	min
490	4	3.5996897220611572	min
491	4	4.111658096313477	min
492	4	3.8610146045684814	min
493	4	2.028416156768799	min
494	4	4.767814636230469	min
495	4	2.8021442890167236	min
496	4	3.3631200790405273	min
497	4	4.579052448272705	min
498	4	6.089221000671387	min
499	4	5.852665901184082	min
500	5	3.1563143730163574	min
501	5	3.288911819458008	min
502	5	3.302398920059204	min
503	5	4.058784008026123	min
504	5	3.069800615310669	min
505	5	4.733855247497559	min
506	5	2.8762874603271484	min
507	5	2.3824703693389893	min
508	5	2.2725744247436523	min
509	5	2.9561941623687744	min
510	5	2.942206382751465	min
511	5	3.879075765609741	min
512	5	3.41336989402771	min
513	5	1.941206932067871	min
514	5	3.001755714416504	min
515	5	1.9802888631820679	min
516	5	2.078075408935547	min
517	5	3.226623296737671	min
518	5	3.547210931777954	min
519	5	4.134073257446289	min
520	5	3.401775598526001	min
521	5	4.023458957672119	min
522	5	4.612241268157959	min
523	5	1.7401758432388306	min
524	5	3.155881404876709	min
525	5	1.9427521228790283	min
526	5	2.0693438053131104	min
527	5	3.376157760620117	min
528	5	5.826932907104492	min
529	5	2.5903749465942383	min
530	5	3.168316602706909	min
531	5	2.464052200317383	min
532	5	2.872812032699585	min
533	5	2.8724958896636963	min
534	5	2.894155740737915	min
535	5	1.77964448928833	min
536	5	2.200471878051758	min
537	5	3.6227221488952637	min
538	5	2.407547950744629	min
539	5	3.566547155380249	min
540	5	3.902864456176758	min
541	5	3.50864839553833	min
542	5	2.2679500579833984	min
543	5	3.830263137817383	min
544	5	2.184058427810669	min
545	5	3.8304877281188965	min
546	5	3.157320737838745	min
547	5	2.6698222160339355	min
548	5	3.312121629714966	min
549	5	2.769704580307007	min
550	5	2.158043622970581	min
551	5	3.6182360649108887	min
552	5	3.274721622467041	min
553	5	4.264918804168701	min
554	5	2.9152822494506836	min
555	5	2.183154344558716	min
556	5	2.522449493408203	min
557	5	2.567567825317383	min
558	5	2.2741780281066895	min
559	5	3.2203047275543213	min
560	5	3.6943538188934326	min
561	5	2.4013671875	min
562	5	3.2292301654815674	min
563	5	2.9611217975616455	min
564	5	2.3607656955718994	min
565	5	4.229954242706299	min
566	5	3.22971510887146	min
567	5	2.0924782752990723	min
568	5	3.2913897037506104	min
569	5	4.045916557312012	min
570	5	3.298037052154541	min
571	5	4.415716648101807	min
572	5	5.139620780944824	min
573	5	2.8865864276885986	min
574	5	3.247852325439453	min
575	5	2.4681012630462646	min
576	5	2.6740221977233887	min
577	5	3.935908317565918	min
578	5	4.4624528884887695	min
579	5	3.863858461380005	min
580	5	2.414048433303833	min
581	5	3.0678346157073975	min
582	5	2.6195273399353027	min
583	5	3.9191970825195312	min
584	5	3.346973180770874	min
585	5	3.648618698120117	min
586	5	3.8472371101379395	min
587	5	3.7841527462005615	min
588	5	2.5234975814819336	min
589	5	3.248441219329834	min
590	5	3.711958408355713	min
591	5	3.6015095710754395	min
592	5	3.3354947566986084	min
593	5	1.77891206741333	min
594	5	3.2266838550567627	min
595	5	2.1608028411865234	min
596	5	3.799607038497925	min
597	5	4.353087902069092	min
598	5	3.205902576446533	min
599	5	3.2271900177001953	min
600	6	4.0602569580078125	min
601	6	1.7103744745254517	min
602	6	3.167632579803467	min
603	6	4.029243469238281	min
604	6	2.365509271621704	min
605	6	2.595222234725952	min
606	6	3.584573984146118	min
607	6	2.3954715728759766	min
608	6	3.5319273471832275	min
609	6	3.162999153137207	min
610	6	2.649869918823242	min
611	6	1.652626633644104	min
612	6	2.5116991996765137	min
613	6	2.3140275478363037	min
614	6	3.2991645336151123	min
615	6	2.878859758377075	min
616	6	3.4569694995880127	min
617	6	2.6597540378570557	min
618	6	3.1346371173858643	min
619	6	2.8475253582000732	min
620	6	2.995638132095337	min
621	6	2.7188847064971924	min
622	6	2.9458131790161133	min
623	6	2.972592830657959	min
624	6	2.9971508979797363	min
625	6	2.976362466812134	min
626	6	2.932460308074951	min
627	6	2.87491512298584	min
628	6	4.046560287475586	min
629	6	3.3304429054260254	min
630	6	1.7223347425460815	min
631	6	2.2493410110473633	min
632	6	2.230865478515625	min
633	6	2.4896838665008545	min
634	6	2.8452959060668945	min
635	6	1.3671499490737915	min
636	6	3.058471918106079	min
637	6	2.675241708755493	min
638	6	2.814023017883301	min
639	6	2.036741018295288	min
640	6	2.486776828765869	min
641	6	2.2362523078918457	min
642	6	2.2484779357910156	min
643	6	2.1124110221862793	min
644	6	2.9236786365509033	min
645	6	2.6762688159942627	min
646	6	3.0339605808258057	min
647	6	2.7709240913391113	min
648	6	4.464559555053711	min
649	6	2.6885671615600586	min
650	6	2.5925488471984863	min
651	6	2.27839732170105	min
652	6	2.165707588195801	min
653	6	3.5238664150238037	min
654	6	2.3970210552215576	min
655	6	2.175325393676758	min
656	6	3.0119988918304443	min
657	6	3.0191843509674072	min
658	6	2.637099504470825	min
659	6	2.3893024921417236	min
660	6	2.482259750366211	min
661	6	1.8974833488464355	min
662	6	3.2404983043670654	min
663	6	3.201768636703491	min
664	6	3.810382604598999	min
665	6	3.784334182739258	min
666	6	1.9753518104553223	min
667	6	3.180424928665161	min
668	6	2.41456937789917	min
669	6	4.176319122314453	min
670	6	3.57483172416687	min
671	6	2.4705557823181152	min
672	6	2.2880661487579346	min
673	6	3.0802762508392334	min
674	6	4.148220539093018	min
675	6	2.625913381576538	min
676	6	1.8973814249038696	min
677	6	1.20206880569458	min
678	6	4.3555755615234375	min
679	6	2.332875967025757	min
680	6	1.9202817678451538	min
681	6	2.5043904781341553	min
682	6	3.113422393798828	min
683	6	2.111051559448242	min
684	6	3.268193006515503	min
685	6	2.7212753295898438	min
686	6	2.2266242504119873	min
687	6	3.5442323684692383	min
688	6	1.5318799018859863	min
689	6	2.2938313484191895	min
690	6	2.568120241165161	min
691	6	2.7281494140625	min
692	6	2.2659382820129395	min
693	6	3.166252374649048	min
694	6	4.371539115905762	min
695	6	2.54126238822937	min
696	6	2.1466219425201416	min
697	6	2.653434991836548	min
698	6	2.581390380859375	min
699	6	3.0209476947784424	min
700	7	3.4306678771972656	min
701	7	1.8087769746780396	min
702	7	2.5654680728912354	min
703	7	1.5980998277664185	min
704	7	1.5323482751846313	min
705	7	1.9792299270629883	min
706	7	2.674231767654419	min
707	7	3.6904525756835938	min
708	7	2.801948308944702	min
709	7	3.2608821392059326	min
710	7	2.1580443382263184	min
711	7	1.9695972204208374	min
712	7	2.4225261211395264	min
713	7	2.2035064697265625	min
714	7	3.5443878173828125	min
715	7	2.6381354331970215	min
716	7	2.0596258640289307	min
717	7	1.4983006715774536	min
718	7	2.1911733150482178	min
719	7	3.007258176803589	min
720	7	2.231006383895874	min
721	7	1.8507678508758545	min
722	7	2.2786009311676025	min
723	7	2.9884774684906006	min
724	7	2.058204412460327	min
725	7	2.2106857299804688	min
726	7	1.7324235439300537	min
727	7	2.581864833831787	min
728	7	2.0503644943237305	min
729	7	2.095782995223999	min
730	7	1.9707456827163696	min
731	7	2.6174886226654053	min
732	7	2.164555788040161	min
733	7	3.006186008453369	min
734	7	2.8398685455322266	min
735	7	3.085463285446167	min
736	7	2.6497087478637695	min
737	7	2.6697728633880615	min
738	7	2.1240012645721436	min
739	7	1.7708560228347778	min
740	7	2.517881155014038	min
741	7	2.597426652908325	min
742	7	2.124058723449707	min
743	7	1.5881952047348022	min
744	7	2.998814582824707	min
745	7	2.6745376586914062	min
746	7	2.2593557834625244	min
747	7	2.4493095874786377	min
748	7	2.1460609436035156	min
749	7	2.385719060897827	min
750	7	2.2204315662384033	min
751	7	1.7077771425247192	min
752	7	1.889054298400879	min
753	7	2.906869649887085	min
754	7	3.1337671279907227	min
755	7	1.8962819576263428	min
756	7	2.092798948287964	min
757	7	2.4073402881622314	min
758	7	2.9256858825683594	min
759	7	2.7566263675689697	min
760	7	2.744839668273926	min
761	7	2.38905668258667	min
762	7	1.8009783029556274	min
763	7	2.9850714206695557	min
764	7	3.5888144969940186	min
765	7	2.0513370037078857	min
766	7	2.763610601425171	min
767	7	2.3595869541168213	min
768	7	3.4913547039031982	min
769	7	1.9926459789276123	min
770	7	4.868669509887695	min
771	7	2.40326189994812	min
772	7	2.1294491291046143	min
773	7	1.9867885112762451	min
774	7	2.877260208129883	min
775	7	2.827510118484497	min
776	7	2.2712130546569824	min
777	7	3.5369880199432373	min
778	7	2.5394394397735596	min
779	7	3.2786831855773926	min
780	7	1.8922145366668701	min
781	7	1.9839636087417603	min
782	7	2.6647040843963623	min
783	7	1.6226513385772705	min
784	7	1.7044981718063354	min
785	7	1.7632153034210205	min
786	7	2.1190900802612305	min
787	7	2.241593837738037	min
788	7	2.065786123275757	min
789	7	1.858296275138855	min
790	7	4.160772800445557	min
791	7	2.3228883743286133	min
792	7	3.3981008529663086	min
793	7	2.0699570178985596	min
794	7	1.726872444152832	min
795	7	2.036083221435547	min
796	7	1.9782477617263794	min
797	7	2.744865655899048	min
798	7	2.2548069953918457	min
799	7	2.282144784927368	min
800	8	2.0952517986297607	min
801	8	2.196316719055176	min
802	8	2.1602447032928467	min
803	8	2.1921732425689697	min
804	8	2.278764486312866	min
805	8	3.2790422439575195	min
806	8	2.1815009117126465	min
807	8	2.5937416553497314	min
808	8	3.9241132736206055	min
809	8	1.9106347560882568	min
810	8	1.244543433189392	min
811	8	2.3692450523376465	min
812	8	1.7730743885040283	min
813	8	2.0787317752838135	min
814	8	2.8237264156341553	min
815	8	1.674356460571289	min
816	8	2.2720000743865967	min
817	8	1.848138451576233	min
818	8	1.5360784530639648	min
819	8	2.02974009513855	min
820	8	1.4701026678085327	min
821	8	3.0593113899230957	min
822	8	1.8961141109466553	min
823	8	3.510528326034546	min
824	8	1.7239304780960083	min
825	8	1.8534486293792725	min
826	8	1.3976482152938843	min
827	8	2.131582736968994	min
828	8	1.5010488033294678	min
829	8	1.881674885749817	min
830	8	2.167994737625122	min
831	8	2.4309468269348145	min
832	8	3.194706678390503	min
833	8	1.6760774850845337	min
834	8	1.9608452320098877	min
835	8	3.5975356101989746	min
836	8	2.138512134552002	min
837	8	1.7059235572814941	min
838	8	2.043558359146118	min
839	8	2.0176539421081543	min
840	8	2.532309055328369	min
841	8	2.5617120265960693	min
842	8	1.6140457391738892	min
843	8	1.979172945022583	min
844	8	2.887437582015991	min
845	8	1.6899608373641968	min
846	8	2.8860936164855957	min
847	8	2.5770325660705566	min
848	8	2.8704211711883545	min
849	8	1.8395081758499146	min
850	8	3.2373979091644287	min
851	8	1.5448728799819946	min
852	8	2.9110116958618164	min
853	8	2.8837196826934814	min
854	8	1.5842390060424805	min
855	8	2.393889904022217	min
856	8	3.198075771331787	min
857	8	1.980082631111145	min
858	8	2.5644102096557617	min
859	8	1.8563450574874878	min
860	8	2.433086395263672	min
861	8	2.02590274810791	min
862	8	2.738953113555908	min
863	8	2.3238329887390137	min
864	8	3.06581974029541	min
865	8	1.7322566509246826	min
866	8	1.3783775568008423	min
867	8	2.1530404090881348	min
868	8	2.1823248863220215	min
869	8	1.964683175086975	min
870	8	1.7707022428512573	min
871	8	2.141212224960327	min
872	8	1.8097527027130127	min
873	8	3.8224706649780273	min
874	8	1.470099925994873	min
875	8	2.5850255489349365	min
876	8	2.3174667358398438	min
877	8	1.7714837789535522	min
878	8	1.3089115619659424	min
879	8	2.239964723587036	min
880	8	3.211146831512451	min
881	8	2.2546677589416504	min
882	8	2.8806424140930176	min
883	8	1.664294719696045	min
884	8	2.3401620388031006	min
885	8	1.4574040174484253	min
886	8	1.796865463256836	min
887	8	3.4696590900421143	min
888	8	2.1716415882110596	min
889	8	2.0987749099731445	min
890	8	2.8274266719818115	min
891	8	1.7024644613265991	min
892	8	2.439239025115967	min
893	8	1.5396355390548706	min
894	8	3.876492977142334	min
895	8	1.9735312461853027	min
896	8	2.28187894821167	min
897	8	2.4838972091674805	min
898	8	2.5061168670654297	min
899	8	2.1554136276245117	min
900	9	1.8971832990646362	min
901	9	1.5225286483764648	min
902	9	2.5086655616760254	min
903	9	1.882902979850769	min
904	9	1.753053903579712	min
905	9	1.6711608171463013	min
906	9	1.8422659635543823	min
907	9	1.8065050840377808	min
908	9	1.9445880651474	min
909	9	1.6133579015731812	min
910	9	2.763889789581299	min
911	9	1.7440128326416016	min
912	9	2.932790517807007	min
913	9	1.8778727054595947	min
914	9	1.9933339357376099	min
915	9	2.277222156524658	min
916	9	2.3877036571502686	min
917	9	1.2879865169525146	min
918	9	2.3101727962493896	min
919	9	1.8422605991363525	min
920	9	1.8012354373931885	min
921	9	1.6648637056350708	min
922	9	2.354471206665039	min
923	9	1.5334678888320923	min
924	9	2.5525457859039307	min
925	9	1.4940022230148315	min
926	9	1.4186851978302002	min
927	9	2.0889501571655273	min
928	9	2.3752195835113525	min
929	9	3.097313404083252	min
930	9	2.0150070190429688	min
931	9	1.6239869594573975	min
932	9	1.647664189338684	min
933	9	2.6686415672302246	min
934	9	2.1687591075897217	min
935	9	2.3731977939605713	min
936	9	2.2488112449645996	min
937	9	1.5484837293624878	min
938	9	1.265312910079956	min
939	9	1.8981895446777344	min
940	9	2.5910160541534424	min
941	9	1.8894068002700806	min
942	9	2.125643253326416	min
943	9	2.2178244590759277	min
944	9	2.1991775035858154	min
945	9	1.7504572868347168	min
946	9	2.02199649810791	min
947	9	1.2962837219238281	min
948	9	2.4509594440460205	min
949	9	2.5109691619873047	min
950	9	2.133667230606079	min
951	9	2.8964827060699463	min
952	9	2.504955768585205	min
953	9	1.9018062353134155	min
954	9	1.5802689790725708	min
955	9	1.4259804487228394	min
956	9	1.6838136911392212	min
957	9	1.7160223722457886	min
958	9	1.6126306056976318	min
959	9	1.9643783569335938	min
960	9	2.2019641399383545	min
961	9	1.5703012943267822	min
962	9	2.499716281890869	min
963	9	2.2306277751922607	min
964	9	1.0503612756729126	min
965	9	2.489760160446167	min
966	9	1.8005366325378418	min
967	9	1.9714947938919067	min
968	9	2.473017930984497	min
969	9	2.411785840988159	min
970	9	1.5405819416046143	min
